feature_number,RT,mz,RI,Name,CAS Num,Formula,Total Score,HRF Score,RHRF Score,SI,RSI,Elements Found[%],Molecular Weight,Theo. Mol. Mass,Observed Mol. Mass,DeltaMass [Da],DeltaMass [ppm],M+ In Lib,M+ found,Selected,Library,Library Hit key,Library ID Number,Library RI,RI Column type,RI Delta,RI Diff[%],Sample1,Sample2,Sample47,Sample48,blank_10,Sample49,Sample50,Sample51,Sample52,Sample53,Sample54,Sample55,Sample56,Sample57,blank_11,Sample58,Sample59,Sample60,Sample61,Sample62,Sample63,blank_12,Sample64,Sample65,Sample66,Sample67,Sample68,Sample69,Sample70,Sample71,blank_13,Sample72,Sample73,Sample74,Sample75,Sample76,Sample77,Sample78,Sample79,Sample80,Sample81,blank_14,Sample82,Sample83,Sample84,Sample85,Sample86,blank_15,Sample87,Sample88,Sample89,Sample90,Sample91,blank_1,Sample3,Sample4,Sample5,Sample6,Sample7,blank_2,Sample8,Sample9,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,blank_3,Sample16,Sample17,Sample18,Sample19,blank_4,Sample20,Sample21,Sample22,Sample23,Sample24,Sample25,Sample26,blank_5,Sample27,Sample28,Sample29,Sample30,Sample31,blank_6,Sample32,Sample33,Sample34,Sample35,Sample36,Sample37,Sample38,Sample39,Sample40,Sample41,Sample42,blank_7,Sample43,Sample44,blank_8,Sample45,Sample46,blank_9,Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,QC_1,QC_2,QC_3,QC_4,QC_8,QC_9,QC_10,QC_11,QC_12,QC_13,QC_14,QC_15,QC_5,QC_6,QC_7,tracers_1,tracers_2,tracers_3,tracers_4,tracers_5,tracers_6,Avg TIC
group_308,10.341,206.10913,2093,Methyl ethyl cyclopentene,19780-56-4,C8 H14,93.2,73.5,100,500,657,100,110.10955,110.109,,,,True,False,False,mainlib,mainlib62667,62667,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_308,10.341,206.10913,2093,"1,5-Heptadiene, 3-methyl-, (E)-",50592-72-8,C8 H14,93.1,73.5,100,484,653,100,110.10955,110.109,,,,True,False,False,mainlib,mainlib24229,24229,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_308,10.341,206.10913,2093,"3,4-Octadiene, 7-methyl-",37050-05-8,C9 H16,92.8,73.5,97.8,447,682,100,124.1252,124.12465,,,,False,False,False,replib,replib9715,9715,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_308,10.341,206.10913,2093,"Pentane, 1-chloro-5-(methylenecyclopropyl)-",,C9 H15 Cl,91.7,74.5,96.3,507,659,100,158.08623,158.08568,,,,False,False,False,mainlib,mainlib62249,62249,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_308,10.341,206.10913,2093,"5,10-Pentadecadien-1-ol, (Z,Z)-",64275-51-0,C15 H28 O,87.5,74.3,93.7,354,839,66,224.21402,224.21347,,,,True,False,False,mainlib,mainlib37669,37669,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_308,10.341,206.10913,2093,"5,10-Pentadecadienoic acid, (Z,Z)-",64275-69-0,C15 H26 O2,85.1,74.3,95.3,283,688,66,238.19328,238.19273,,,,True,False,False,mainlib,mainlib4082,4082,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_308,10.341,206.10913,2093,"5,10-Pentadecadienoic acid, (E,Z)-",64275-70-3,C15 H26 O2,84.7,74.3,94.9,278,668,66,238.19328,238.19273,,,,True,False,False,mainlib,mainlib61873,61873,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_308,10.341,206.10913,2093,"5,10-Pentadecadienoic acid, (E,E)-",64275-68-9,C15 H26 O2,84.7,74.3,94.9,276,666,66,238.19328,238.19273,,,,True,False,False,mainlib,mainlib61871,61871,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_308,10.341,206.10913,2093,1-Ethynylcyclopentanol,17356-19-3,C7 H10 O,81.4,65.3,87.6,488,656,66,110.07316,110.07262,,,,True,False,False,mainlib,mainlib62288,62288,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_308,10.341,206.10913,2093,"2-Penten-4-yn-1-ol, 3-methyl-, (E)-",6153-06-6,C6 H8 O,68.9,30.4,54.1,446,705,66,96.05751,96.05697,,,,True,False,False,mainlib,mainlib62646,62646,,,,,11544,894,6956,9822,32787,132,24669,90869,11055,22652,76430,8022,10086.0,9627.0,24898.0,2810.0,2325.0,43047.0,44646.0,81189.0,15804.0,6429.0,99515.0,181660.0,27892.0,57883.0,9765.0,35737.0,38609.0,3944.0,8823.0,6715.0,150831.0,21052.0,70315.0,32349.0,12427.0,210.5,6162.0,6437.0,77746.0,16889.0,11277.0,53899.0,4694.0,8949.0,40828.0,5113.0,33063.0,32787.0,30604.0,12562.0,5007.0,1311.0,24634.0,27867.0,64261.0,10287.0,92089.0,192.0,450371.0,87.5,53400.0,25758.0,15533.0,40149.0,5406.0,282909.0,23729.0,4544.0,9942.0,108873.0,16021.0,17059.0,13502.0,1801.0,39333.0,3900.0,261039.0,51266.0,9943.0,18224.0,552.0,34500.0,181.5,132523.0,11328.0,18533.0,54033.0,16011.0,51993.0,152076.0,17611.0,46168.0,11200.0,6525.0,4148.0,32150.0,14631.0,27608.0,26114.0,33908.0,24405.0,2982.0,8909.0,10553.0,5801557.0,1818183.0,4748841.0,60.5,59.5,69.0,8919.0,5891.0,20897.0,3925.0,10732.0,49518.0,2641.0,47319.0,3212.0,4977.0,10900.0,9614.0,24102.0,9899.0,2767.0,797.0,1870.0,86.0,64.5,244.0,62.5,7049369
group_309,10.342,122.09646,2094,"9-Octadecenenitrile, (Z)-",112-91-4,C18 H33 N,96,99.9,99.9,786,799,100,263.2613,263.26075,263.26175,0.001,3.79,True,True,True,replib,replib1127,1127,2084,SemiStandardNonPolar,10,0.5,1435458,517906,518727,993566,6584837,6253125,932782,730852,621783,8592,3320895,248799,723179.0,651837.0,4559980.0,416547.0,77.5,4984384.0,3406424.0,3828303.0,2137043.0,415693.0,8764344.0,757947.0,16354712.0,3404405.0,668297.0,4848943.0,9034758.0,3619259.0,1375535.0,64.0,13527.0,4899919.0,349181.0,14450365.0,1319598.0,974734.0,816825.0,20253.0,6058027.0,6363614.0,2180504.0,8284414.0,665577.0,754370.0,9921484.0,735807.0,619.0,9657537.0,8129108.0,73.5,1064001.0,8919246.0,10976893.0,1823823.0,932394.0,551316.0,3240575.0,2176127.0,8821053.0,1589548.0,10296569.0,4288733.0,3414930.0,6872488.0,967990.0,11811680.0,10877931.0,473992.0,366902.0,10891903.0,2535426.0,8028249.0,1825421.0,2395974.0,11238317.0,604440.0,2117355.0,3796615.0,863953.0,4094803.0,65.5,1173807.0,666971.0,4664506.0,1595841.0,2308429.0,10474465.0,548777.0,3091300.0,1449151.0,1876592.0,842.5,2328165.0,593335.0,371186.0,6622959.0,441952.0,5899989.0,2339198.0,5974427.0,5426254.0,305088.0,3585421.0,1618881.0,1282.0,7362.0,4947.0,60.5,59.5,69.0,1919776.0,2562746.0,30923750.0,352140.0,1369303.0,12174909.0,369867.0,24178886.0,761159.0,796488.0,1589654.0,1272121.0,1772892.0,1298073.0,363991.0,987.0,3449.0,2933.0,1146.0,37.5,62.5,42356258
group_309,10.342,122.09646,2094,Palmitoleonitrile,56617-97-1,C16 H29 N,95.6,99.2,99.9,761,779,100,235.23,235.22945,,,,True,False,False,mainlib,mainlib24685,24685,1891,SemiStandardNonPolar,203,9.7,1435458,517906,518727,993566,6584837,6253125,932782,730852,621783,8592,3320895,248799,723179.0,651837.0,4559980.0,416547.0,77.5,4984384.0,3406424.0,3828303.0,2137043.0,415693.0,8764344.0,757947.0,16354712.0,3404405.0,668297.0,4848943.0,9034758.0,3619259.0,1375535.0,64.0,13527.0,4899919.0,349181.0,14450365.0,1319598.0,974734.0,816825.0,20253.0,6058027.0,6363614.0,2180504.0,8284414.0,665577.0,754370.0,9921484.0,735807.0,619.0,9657537.0,8129108.0,73.5,1064001.0,8919246.0,10976893.0,1823823.0,932394.0,551316.0,3240575.0,2176127.0,8821053.0,1589548.0,10296569.0,4288733.0,3414930.0,6872488.0,967990.0,11811680.0,10877931.0,473992.0,366902.0,10891903.0,2535426.0,8028249.0,1825421.0,2395974.0,11238317.0,604440.0,2117355.0,3796615.0,863953.0,4094803.0,65.5,1173807.0,666971.0,4664506.0,1595841.0,2308429.0,10474465.0,548777.0,3091300.0,1449151.0,1876592.0,842.5,2328165.0,593335.0,371186.0,6622959.0,441952.0,5899989.0,2339198.0,5974427.0,5426254.0,305088.0,3585421.0,1618881.0,1282.0,7362.0,4947.0,60.5,59.5,69.0,1919776.0,2562746.0,30923750.0,352140.0,1369303.0,12174909.0,369867.0,24178886.0,761159.0,796488.0,1589654.0,1272121.0,1772892.0,1298073.0,363991.0,987.0,3449.0,2933.0,1146.0,37.5,62.5,42356258
group_309,10.342,122.09646,2094,10-Undecenenitrile,53179-04-7,C11 H19 N,95.3,87,99.3,661,779,100,165.15175,165.1512,165.15123,3e-05,0.17,True,True,False,mainlib,mainlib129639,129639,,,,,1435458,517906,518727,993566,6584837,6253125,932782,730852,621783,8592,3320895,248799,723179.0,651837.0,4559980.0,416547.0,77.5,4984384.0,3406424.0,3828303.0,2137043.0,415693.0,8764344.0,757947.0,16354712.0,3404405.0,668297.0,4848943.0,9034758.0,3619259.0,1375535.0,64.0,13527.0,4899919.0,349181.0,14450365.0,1319598.0,974734.0,816825.0,20253.0,6058027.0,6363614.0,2180504.0,8284414.0,665577.0,754370.0,9921484.0,735807.0,619.0,9657537.0,8129108.0,73.5,1064001.0,8919246.0,10976893.0,1823823.0,932394.0,551316.0,3240575.0,2176127.0,8821053.0,1589548.0,10296569.0,4288733.0,3414930.0,6872488.0,967990.0,11811680.0,10877931.0,473992.0,366902.0,10891903.0,2535426.0,8028249.0,1825421.0,2395974.0,11238317.0,604440.0,2117355.0,3796615.0,863953.0,4094803.0,65.5,1173807.0,666971.0,4664506.0,1595841.0,2308429.0,10474465.0,548777.0,3091300.0,1449151.0,1876592.0,842.5,2328165.0,593335.0,371186.0,6622959.0,441952.0,5899989.0,2339198.0,5974427.0,5426254.0,305088.0,3585421.0,1618881.0,1282.0,7362.0,4947.0,60.5,59.5,69.0,1919776.0,2562746.0,30923750.0,352140.0,1369303.0,12174909.0,369867.0,24178886.0,761159.0,796488.0,1589654.0,1272121.0,1772892.0,1298073.0,363991.0,987.0,3449.0,2933.0,1146.0,37.5,62.5,42356258
group_309,10.342,122.09646,2094,9-Decene-1-nitrile,61549-49-3,C10 H17 N,94.9,83.2,99.9,591,744,100,151.1361,151.13555,151.13557,2e-05,0.15,True,True,False,mainlib,mainlib128728,128728,,,,,1435458,517906,518727,993566,6584837,6253125,932782,730852,621783,8592,3320895,248799,723179.0,651837.0,4559980.0,416547.0,77.5,4984384.0,3406424.0,3828303.0,2137043.0,415693.0,8764344.0,757947.0,16354712.0,3404405.0,668297.0,4848943.0,9034758.0,3619259.0,1375535.0,64.0,13527.0,4899919.0,349181.0,14450365.0,1319598.0,974734.0,816825.0,20253.0,6058027.0,6363614.0,2180504.0,8284414.0,665577.0,754370.0,9921484.0,735807.0,619.0,9657537.0,8129108.0,73.5,1064001.0,8919246.0,10976893.0,1823823.0,932394.0,551316.0,3240575.0,2176127.0,8821053.0,1589548.0,10296569.0,4288733.0,3414930.0,6872488.0,967990.0,11811680.0,10877931.0,473992.0,366902.0,10891903.0,2535426.0,8028249.0,1825421.0,2395974.0,11238317.0,604440.0,2117355.0,3796615.0,863953.0,4094803.0,65.5,1173807.0,666971.0,4664506.0,1595841.0,2308429.0,10474465.0,548777.0,3091300.0,1449151.0,1876592.0,842.5,2328165.0,593335.0,371186.0,6622959.0,441952.0,5899989.0,2339198.0,5974427.0,5426254.0,305088.0,3585421.0,1618881.0,1282.0,7362.0,4947.0,60.5,59.5,69.0,1919776.0,2562746.0,30923750.0,352140.0,1369303.0,12174909.0,369867.0,24178886.0,761159.0,796488.0,1589654.0,1272121.0,1772892.0,1298073.0,363991.0,987.0,3449.0,2933.0,1146.0,37.5,62.5,42356258
group_309,10.342,122.09646,2094,Hexadecenenitrile,88592-11-4,C16 H29 N,94.7,99.2,99.9,693,733,100,235.23,235.22945,,,,True,False,False,mainlib,mainlib6799,6799,,,,,1435458,517906,518727,993566,6584837,6253125,932782,730852,621783,8592,3320895,248799,723179.0,651837.0,4559980.0,416547.0,77.5,4984384.0,3406424.0,3828303.0,2137043.0,415693.0,8764344.0,757947.0,16354712.0,3404405.0,668297.0,4848943.0,9034758.0,3619259.0,1375535.0,64.0,13527.0,4899919.0,349181.0,14450365.0,1319598.0,974734.0,816825.0,20253.0,6058027.0,6363614.0,2180504.0,8284414.0,665577.0,754370.0,9921484.0,735807.0,619.0,9657537.0,8129108.0,73.5,1064001.0,8919246.0,10976893.0,1823823.0,932394.0,551316.0,3240575.0,2176127.0,8821053.0,1589548.0,10296569.0,4288733.0,3414930.0,6872488.0,967990.0,11811680.0,10877931.0,473992.0,366902.0,10891903.0,2535426.0,8028249.0,1825421.0,2395974.0,11238317.0,604440.0,2117355.0,3796615.0,863953.0,4094803.0,65.5,1173807.0,666971.0,4664506.0,1595841.0,2308429.0,10474465.0,548777.0,3091300.0,1449151.0,1876592.0,842.5,2328165.0,593335.0,371186.0,6622959.0,441952.0,5899989.0,2339198.0,5974427.0,5426254.0,305088.0,3585421.0,1618881.0,1282.0,7362.0,4947.0,60.5,59.5,69.0,1919776.0,2562746.0,30923750.0,352140.0,1369303.0,12174909.0,369867.0,24178886.0,761159.0,796488.0,1589654.0,1272121.0,1772892.0,1298073.0,363991.0,987.0,3449.0,2933.0,1146.0,37.5,62.5,42356258
group_309,10.342,122.09646,2094,Cyclododecanepropanenitrile,69300-14-7,C15 H27 N,94.4,97.4,100,351,720,100,221.21435,221.2138,,,,True,False,False,mainlib,mainlib63592,63592,,,,,1435458,517906,518727,993566,6584837,6253125,932782,730852,621783,8592,3320895,248799,723179.0,651837.0,4559980.0,416547.0,77.5,4984384.0,3406424.0,3828303.0,2137043.0,415693.0,8764344.0,757947.0,16354712.0,3404405.0,668297.0,4848943.0,9034758.0,3619259.0,1375535.0,64.0,13527.0,4899919.0,349181.0,14450365.0,1319598.0,974734.0,816825.0,20253.0,6058027.0,6363614.0,2180504.0,8284414.0,665577.0,754370.0,9921484.0,735807.0,619.0,9657537.0,8129108.0,73.5,1064001.0,8919246.0,10976893.0,1823823.0,932394.0,551316.0,3240575.0,2176127.0,8821053.0,1589548.0,10296569.0,4288733.0,3414930.0,6872488.0,967990.0,11811680.0,10877931.0,473992.0,366902.0,10891903.0,2535426.0,8028249.0,1825421.0,2395974.0,11238317.0,604440.0,2117355.0,3796615.0,863953.0,4094803.0,65.5,1173807.0,666971.0,4664506.0,1595841.0,2308429.0,10474465.0,548777.0,3091300.0,1449151.0,1876592.0,842.5,2328165.0,593335.0,371186.0,6622959.0,441952.0,5899989.0,2339198.0,5974427.0,5426254.0,305088.0,3585421.0,1618881.0,1282.0,7362.0,4947.0,60.5,59.5,69.0,1919776.0,2562746.0,30923750.0,352140.0,1369303.0,12174909.0,369867.0,24178886.0,761159.0,796488.0,1589654.0,1272121.0,1772892.0,1298073.0,363991.0,987.0,3449.0,2933.0,1146.0,37.5,62.5,42356258
